index;Heure;Minute;Seconde;D_Lat;D_Lon;Quality;X;Y;perX;perY;pixX;pixY;Ah;V;A;S;D;Deg;RPM
6045;8;45;1;43,7712658333333;-0,0420715;1;-3378,19357240218;4867142,69347698;0,681570551509815;0,347336257639414;639,313177316206;288,636430098353;0,0068;33,28;0,21;0;0;22,9;0
6055;8;45;2;43,7712706666667;-0,0420731666666667;1;-3378,32739987733;4867143,23091913;0,681511527348387;0,34679263674895;639,257812652787;288,184681138378;0,0069;33,28;0,21;0;0;22,9;0
6065;8;45;3;43,7709863333333;-0,0413105;1;-3317,08794724981;4867111,61449498;0,708520983618032;0,37877254152132;664,592682633714;314,759982004217;0,0069;33,28;0,21;0;0;22,9;0
6075;8;45;4;43,7709933333333;-0,0413335;1;-3318,93476640684;4867112,39285947;0,70770645019032;0,377985228508617;663,82865027852;314,105724890661;0,0123;32,45;26,44;0;0;23,3;0
6085;8;45;5;43,771008;-0,041361;1;-3321,14291974678;4867114,02371839;0,706732551526751;0,376335620289507;662,915133332092;312,734900460581;0,0188;32,39;20,82;0;0;23,1;0
6095;8;45;6;43,7710301666667;-0,0414063333333333;1;-3324,78302707079;4867116,48853927;0,705127094335897;0,373842462415478;661,409214487072;310,663086267262;0,024;32,58;14,46;0;0;23,3;0
6105;8;45;7;43,7710518333333;-0,0414346666666667;1;-3327,0580941483;4867118,89776268;0,704123683591615;0,371405541184607;660,468015208935;308,638004724408;0,028;32,6;13,31;0;0;23,7;0
6115;8;45;8;43,7710773333333;-0,0414766666666667;1;-3330,43054652202;4867121,73323331;0,702636274723618;0,368537472350533;659,072825690754;306,254639523293;0,0318;32,5;14,43;0;0;23,6;0
6125;8;45;9;43,7711073333333;-0,0415176666666667;1;-3333,72270241065;4867125,06908111;0,701184280352479;0,365163273722376;657,710854970625;303,450680463294;0,0353;32,5;14,43;0;0;23,6;0
6135;8;45;10;43,7711383333333;-0,0415438333333333;1;-3335,82379377046;4867128,51612383;0,700257601018053;0,36167660180696;656,841629754934;300,553256101583;0,0395;32,47;15,27;0;0;23,7;0
6145;8;45;11;43,7711755;-0,0415876666666667;1;-3339,34345636685;4867132,64886861;0,698705265572485;0,357496344618381;655,385539106991;297,079462377874;0,0441;32,45;16,75;0;0;23,8;0
6155;8;45;12;43,771213;-0,041636;1;-3343,22445314612;4867136,81867836;0,696993564891061;0,353278596332478;653,779963867816;293,57451355229;0,049;32,33;17,65;0;0;24;0
6165;8;45;13;43,7712525;-0,0416761666666667;1;-3346,44969529718;4867141,21087796;0,695571082600636;0,348835901472999;652,445675479397;289,882634124062;0,0542;32,34;19,01;0;0;23,8;0
6175;8;45;14;43,7712958333333;-0,0417218333333333;1;-3350,11656811622;4867146,02932478;0,693953820577498;0,343962059011257;650,928683701693;285,832471038355;0,0596;32,24;19,92;0;0;23,9;0
6185;8;45;15;43,771344;-0,0417795;1;-3354,74699875633;4867151,38521375;0,691911584592075;0,33854459565811;649,013066347366;281,33055899189;0,0653;32,21;21,22;0;0;24,1;0
6195;8;45;16;43,7713951666667;-0,0418388333333333;1;-3359,51125687158;4867157,07468749;0,689810324445223;0,332789712444126;647,042084329619;276,548251041069;0,0713;32,21;21,22;0;0;24,1;0
6205;8;45;17;43,7714488333333;-0,0419025;1;-3364,62346642222;4867163,04214856;0,687555601478657;0,326753646009637;644,92715418698;271,532279834008;0,0766;32,08;21,74;0;0;24;0
6215;8;45;18;43,7715035;-0,0419618333333333;1;-3369,38772453747;4867169,12080455;0,685454341331805;0,320605106286946;642,956172169233;266,422843324452;0,0826;32,09;21,01;0;0;24;0
6225;8;45;19;43,7715611666667;-0,0420298333333333;1;-3374,84788552349;4867175,53304532;0,683046155545526;0,314119146703418;640,697293901703;261,03301091054;0,0875;32,31;14,99;0;0;24;0
6235;8;45;20;43,771619;-0,0420943333333333;1;-3380,0270088117;4867181,96381857;0,680761920498246;0,307614441570286;638,554681427354;255,627600944908;0,0913;32,47;10,89;0;0;23,9;0
6245;8;45;21;43,7716773333333;-0,0421623333333333;1;-3385,48716979772;4867188,45018929;0,678353734711966;0,301053499793995;636,295803159824;250,17545832881;0,0937;32,84;3,3;0;0;23,7;0
6255;8;45;22;43,7717358333333;-0,0422355;1;-3391,3621959567;4867194,9550925;0,675762574025259;0,294473812469985;633,865294435692;244,707738162558;0,0945;33,05;0,21;0;0;23,5;0
6265;8;45;23;43,7717926666667;-0,042304;1;-3396,86250518526;4867201,27467083;0,67333668099055;0,288081580624113;631,589806769136;239,395793498638;0,0946;33,05;0,21;0;0;23,5;0
6275;8;45;24;43,7718488333333;-0,0423708333333333;1;-3402,22898693868;4867207,52011921;0,670969812117271;0,281764330971945;629,369683766;234,146159037687;0,0947;33,07;0,21;0;0;23,5;0
6285;8;45;25;43,7719045;-0,0424403333333333;1;-3407,80959265233;4867213,70997013;0,668508504585706;0,275503317962937;627,060977301392;228,943257227201;0,0947;33,08;0,21;0;0;23,5;0
6295;8;45;26;43,7719563333333;-0,0425073333333333;1;-3413,18945715326;4867219,47357383;0,666135733296283;0,269673452555248;624,835317831914;224,098639073411;0,0948;33,09;0,21;0;0;23,5;0
6305;8;45;27;43,7720023333333;-0,0425771666666667;1;-3418,79682836195;4867224,58854045;0,663662620932432;0,264499681326224;622,515538434621;219,799235182092;0,0948;33,09;0,21;0;0;23,5;0
6315;8;45;28;43,7720546666667;-0,042696;1;-3428,33872733997;4867230,40774161;0,659454198222586;0,258613579275376;618,568037932786;214,907884377838;0,0949;33,09;0,21;0;0;23,5;0
6325;8;45;29;43,7720876666667;-0,042776;1;-3434,76244614705;4867234,07717419;0,656621038474022;0,254901960784498;615,910534088632;211,823529411918;0,0949;33,09;0,21;0;0;23,5;0
6335;8;45;30;43,772112;-0,0428568333333333;1;-3441,25307869171;4867236,78291741;0,653758366644743;0,252165110786346;613,225347912769;209,549207063453;0,095;33,09;0,21;0;0;23,5;0
6345;8;45;31;43,7721313333333;-0,042936;1;-3447,60988376122;4867238,93268599;0,650954718976894;0,249990627226376;610,595526400326;207,742211225118;0,095;33,1;0,21;0;0;23,5;0
6355;8;45;32;43,7721338333333;-0,043013;1;-3453,79271311303;4867239,21067331;0,648227802718901;0,249709444006813;608,037678950329;207,508547969662;0,0951;33,11;0,21;0;0;23,4;0
6365;8;45;33;43,7721403333333;-0,0431226666666667;1;-3462,59856097774;4867239,93344033;0,644344012896911;0,248978367638211;604,394684097302;206,901023507354;0,0951;33,1;0,21;0;0;23,4;0
6375;8;45;34;43,772137;-0,0432005;1;-3468,84830406713;4867239,56279057;0,641587584558204;0,249353278597314;601,809154315595;207,212574514368;0,0952;33,11;0,21;0;0;23,4;0
6385;8;45;35;43,772142;-0,0433053333333333;1;-3477,26605225391;4867240,11876521;0,637874964804356;0,248790912158189;598,326716986486;206,745248003455;0,0953;33,12;0,21;0;0;23,5;0
6395;8;45;36;43,7721378333333;-0,0433986666666667;1;-3484,76039086218;4867239,65545301;0,634569611764364;0,249259550856832;595,226295834973;207,134686762027;0,0953;33,13;0,21;0;0;23,4;0
6405;8;45;37;43,772126;-0,0434658333333333;1;-3490,15363811062;4867238,33964638;0,632190938058798;0,25059048476094;592,995099899153;208,240692836341;0,0954;33,13;0,21;0;0;23,4;0
6415;8;45;38;43,7721191666667;-0,0435518333333333;1;-3497,05913582824;4867237,57981438;0,629145291329092;0,251359052224981;590,138283266689;208,879372398959;0,0954;33,13;0,21;0;0;23,4;0
6425;8;45;39;43,7721123333333;-0,04364;1;-3504,13860926354;4867236,81998238;0,626022913189529;0,252127619690906;587,209492571778;209,518051963143;0,0955;33,14;0,21;0;0;23,4;0
6435;8;45;40;43,7721028333333;-0,0437233333333333;1;-3510,82998302092;4867235,76363058;0,623071705118107;0,253196115923172;584,441259400785;210,405972332156;0,0955;33,15;0,21;0;0;23,4;0
6445;8;45;41;43,7720891666667;-0,0437978333333333;1;-3516,81207116002;4867234,24396658;0,620433325102257;0,254733250853138;581,966458945917;211,683331458957;0,0958;33,1;2,19;0;0;23,5;0
6455;8;45;42;43,7720771666667;-0,0438775;1;-3523,20902447207;4867232,90962746;0,617611970185979;0,256082930304024;579,320028034448;212,804915082644;0,0976;32,38;16,9;0;0;23,6;0
6465;8;45;43;43,7720665;-0,0439631666666667;1;-3530,08775669465;4867231,72354825;0,614578128288558;0,257282645371268;576,474284334667;213,801878303524;0,1024;32,44;17,22;0;0;23,7;0
6475;8;45;44;43,7720521666667;-0,044047;1;-3536,81927869458;4867230,1297543;0,611609212968708;0,258894762493997;573,689441764648;215,141547632512;0,1073;32,44;17,22;0;0;23,7;0
6485;8;45;45;43,7720371666667;-0,0441356666666667;1;-3543,93890037242;4867228,4618304;0,608469127580717;0,260581861809488;570,744041670712;216,543527163685;0,1123;32,35;17,77;0;0;23,8;0
6495;8;45;46;43,7720205;-0,0442233333333333;1;-3550,97822556519;4867226,60858162;0,605364456689582;0,262456416601234;567,831860374828;218,101282195625;0,1176;32,19;18,89;0;0;24;0
6505;8;45;47;43,7720033333333;-0,04431;1;-3557,93725427286;4867224,69973538;0,602295200295304;0,264387208038022;564,952897876995;219,705769879597;0,123;32,24;19,26;0;0;24;0
6515;8;45;48;43,7719848333333;-0,0443996666666667;1;-3565,1371724358;4867222,64262924;0,599119700410455;0,266467963858452;561,974278985007;221,434877966374;0,1286;32,13;19,98;0;0;23,9;0
6525;8;45;49;43,7719678333333;-0,0444901666666667;1;-3572,40400433631;4867220,75231548;0,595914688444891;0,268380009748463;558,967977761308;223,023788100973;0,1334;32,1;20,43;0;0;24;0
6535;8;45;50;43,7719536666667;-0,0445873333333333;1;-3580,20614613741;4867219,17705402;0,592473579833615;0,269973381321588;555,740217883931;224,34787987824;0,1393;32,08;21,4;0;0;23,9;0
6545;8;45;51;43,7719443333333;-0,0446871666666667;1;-3588,22241189875;4867218,13923471;0,588938032564053;0,271023132007076;552,423874545081;225,22022269788;0,1453;32,08;21,4;0;0;23,9;0
6555;8;45;52;43,7719381666667;-0,0447886666666667;1;-3596,37250513524;4867217,45353266;0,585343461133061;0,271716717280238;549,052166542812;225,796592059878;0,1514;32,06;21,55;0;0;23,9;0
6565;8;45;53;43,7719438333333;-0,0448921666666667;1;-3604,6831913419;4867218,08363725;0,581678060708356;0,271079368650235;545,614020944438;225,266955348345;0,1565;32,18;17,3;0;0;24;0
6575;8;45;54;43,7719608333333;-0,0449883333333333;1;-3612,40503665791;4867219,973951;0,578272366593937;0,269167322761166;542,419479865113;223,678045214529;0,1583;32,85;2,18;0;0;23,7;0
6585;8;45;55;43,7720048333333;-0,045074;1;-3619,2837688805;4867224,86652777;0,575238524696516;0,264218498106662;539,573736165332;219,565571926636;0,1586;32,95;0,21;0;0;23,6;0
6595;8;45;56;43,7720755;-0,0451523333333333;1;-3625,57366021243;4867232,72430259;0,57246438910938;0,256270385784046;536,971596984599;212,960690586542;0,1586;32,97;0,21;0;0;23,6;0
6605;8;45;57;43,7721633333333;-0,0452236666666667;1;-3631,30147614875;4867242,49092364;0,569938155000243;0,2463914820237;534,601989390228;204,751321561694;0,1587;33;0,21;0;0;23,6;0
6615;8;45;58;43,7722413333333;-0,0452828333333333;1;-3636,05235151649;4867251,16412792;0,567842797269535;0,237618565592;532,636543838824;197,461028006952;0,1588;33;0,21;0;0;23,6;0
6625;8;45;59;43,7723046666667;-0,0453306666666667;1;-3639,89320005322;4867258,20647328;0,56614880383654;0,230495257376584;531,047577998674;191,541558879941;0,1588;33,04;0,21;0;0;23,6;0
6635;8;46;0;43,7723698333333;-0,0453763333333333;1;-3643,56007287226;4867265,452676;0,564531541813401;0,22316574813531;529,53058622097;185,450736700443;0,1589;33,06;0,21;0;0;23,6;0
6645;8;46;1;43,7724266666667;-0,0454175;1;-3646,86561150841;4867271,77225433;0,563073645026119;0,216773516289438;528,163079034499;180,138792036523;0,1589;33,07;0,21;0;0;23,6;0
6655;8;46;2;43,7724835;-0,0454558333333333;1;-3649,9436434368;4867278,09183266;0,561716089313265;0,21038128444545;526,889691775842;174,826847374169;0,159;33,07;0,21;0;0;23,6;0
6665;8;46;3;43,7725115;-0,0454248333333333;1;-3647,45445239906;4867281,2052906;0,562813938715834;0,207232032392755;527,919474515452;172,209818918379;0,159;33,08;0,21;0;0;23,6;0
6675;8;46;4;43,7725541666667;-0,0454265;1;-3647,58827987421;4867285,94960747;0,562754914554405;0,202433172121892;527,864109852032;168,221966033292;0,1591;33,08;0,21;0;0;23,6;0
6685;8;46;5;43,7726058333333;-0,045444;1;-3648,99346836325;4867291,69467868;0,562135160859407;0,196622052262865;527,282780886123;163,392925430441;0,1591;33,08;0,21;0;0;23,6;0
6695;8;46;6;43,7726591666667;-0,0454671666666667;1;-3650,8536702678;4867297,62507477;0,561314725015552;0,190623476924757;526,513212064588;158,408109324473;0,1592;33,08;0,21;0;0;23,6;0
6705;8;46;7;43,772714;-0,0454946666666667;1;-3653,06182360774;4867303,72226325;0,560340826351982;0,184456191655289;525,59969511816;153,283095265545;0,1592;33,09;0,21;0;0;23,6;0
6715;8;46;8;43,7727715;-0,0455238333333333;1;-3655,40380442282;4867310,11597153;0,559307903526985;0,17798897761948;524,630813508312;147,908840401788;0,1593;33,08;0,21;0;0;23,6;0
6725;8;46;9;43,7728283333333;-0,0455526666666667;1;-3657,71901974287;4867316,43554986;0,558286785534274;0,171596745772666;523,673004831149;142,596895737085;0,1594;33,08;0,21;0;0;23,6;0
6735;8;46;10;43,7728863333333;-0,0455825;1;-3660,11453154802;4867322,88485561;0,557230253044705;0,165073295092757;522,681977355933;137,175908222081;0,1594;33,08;0,21;0;0;23,6;0
6745;8;46;11;43,7729476666667;-0,0456091666666667;1;-3662,25577115038;4867329,70481111;0,55628586646185;0,158174933452802;521,796142741216;131,443369699279;0,1595;33,09;0,21;0;0;23,6;0
6755;8;46;12;43,7730135;-0,0456295;1;-3663,88846634718;4867337,02514378;0,555565771692423;0,15077044202065;521,120693847493;125,29023731916;0,1595;33,09;0,21;0;0;23,6;0
6765;8;46;13;43,7730815;-0,0456378333333333;1;-3664,55760372292;4867344,58639879;0,555270650885281;0,143122258463432;520,843870530394;118,934596783112;0,1596;33,09;0,21;0;0;23,6;0
6775;8;46;14;43,7731505;-0,0456311666666667;1;-3664,02229382232;4867352,25884873;0,555506747530995;0,135361601620839;521,065329184073;112,485490946917;0,1596;33,1;0,21;0;0;23,6;0
6785;8;46;15;43,7732188333333;-0,0456106666666667;1;-3662,37621587801;4867359,85716872;0,556232744716565;0,127675926968182;521,746314544138;106,098695310559;0,1597;33,1;0,21;0;0;23,6;0
6795;8;46;16;43,7732856666667;-0,0455756666666667;1;-3659,56583889991;4867367,28869632;0,557472252106561;0,120158962245944;522,908972475955;99,8520976263791;0,1597;33,09;0,21;0;0;23,6;0
6805;8;46;17;43,7733506666667;-0,0455276666666667;1;-3655,71160761566;4867374,51636655;0,5591721479557;0,112848198553331;524,503474782447;93,7768529978184;0,1598;33,1;0,21;0;0;23,6;0
6815;8;46;18;43,7734118333333;-0,0454666666666667;1;-3650,81352202526;4867381,31778956;0,56133243226398;0,105968582462039;526,529821463613;88,0598920259543;0,1599;33,1;0,21;0;0;23,6;0
6825;8;46;19;43,7734701666667;-0,0453956666666667;1;-3645,11247158397;4867387,80416028;0,563846861540831;0,0994076406848061;528,8883561253;82,6077494090738;0,1599;33,1;0,21;0;0;23,6;0
6835;8;46;20;43,7735261666667;-0,0453191666666667;1;-3638,9697904747;4867394,03107617;0,566556070550396;0,0931091365794162;531,429594176271;77,3736924974949;0,16;33,1;0,21;0;0;23,6;0
6845;8;46;21;43,7735788333333;-0,0452348333333333;1;-3632,19812023224;4867399,88734231;0,569542693118673;0,0871855434340711;534,231046145316;72,4511865937131;0,16;33,09;0,21;0;0;23,6;0
6855;8;46;22;43,7736296666667;-0,0451453333333333;1;-3625,01158481681;4867405,53975108;0,572712290587379;0,081468151314584;537,204128570962;67,7000337424193;0,1601;33,1;0,21;0;0;23,6;0
6865;8;46;23;43,7736786666667;-0,045049;1;-3617,27635675328;4867410,98830249;0,576123887117942;0,0759569602228389;540,40420611663;63,1202339451791;0,1601;33,1;0,21;0;0;23,6;0
6875;8;46;24;43,7737268333333;-0,0449516666666667;1;-3609,46083220467;4867416,34419145;0,579570898145362;0,070539496869692;543,63750246035;58,618321898714;0,1602;33,1;0,21;0;0;23,6;0
6885;8;46;25;43,773775;-0,0448505;1;-3601,33750446321;4867421,70008042;0,583153664744067;0,065122033517487;546,998137529935;54,1164098530317;0,1602;33,11;0,2;0;0;23,6;0
6895;8;46;26;43,7738241666667;-0,0447493333333333;1;-3593,21417672175;4867427,16716431;0,586736431342772;0,0595920968780223;550,35877259952;49,5210325056365;0,1603;33,1;0,21;0;0;23,6;0
6905;8;46;27;43,7738721666667;-0,0446431666666667;1;-3584,68936655485;4867432,50452079;0,590496270425763;0,054193379072595;553,885501659365;45,0346980093264;0,1604;33,1;0,21;0;0;23,6;0
6915;8;46;28;43,7739178333333;-0,0445333333333333;1;-3575,87013594263;4867437,58242244;0,594385962663896;0,0490570989399526;557,534032978734;40,7664492191006;0,1604;33,11;0,21;0;0;23,6;0
6925;8;46;29;43,7739586666667;-0,0444205;1;-3566,81001587514;4867442,12288195;0,5983818983926;0,0444644396958897;561,282220692259;36,9499493872843;0,1605;33,11;0,21;0;0;23,6;0
6935;8;46;30;43,773992;-0,0442996666666667;1;-3557,10752392694;4867445,8293795;0,60266115009616;0,0407153301095724;565,296158790198;33,8344393210546;0,1605;33,11;0,21;0;0;23,6;0
6945;8;46;31;43,774018;-0,044177;1;-3547,25782175608;4867448,72044759;0,607005328377292;0,0377910246313971;569,3709980179;31,404341468691;0,1606;33,11;0,21;0;0;23,6;0
6955;8;46;32;43,7740323333333;-0,0440486666666667;1;-3536,95310616972;4867450,31424154;0,61155018880728;0,0361789075105524;573,634077101229;30,064672141269;0,1606;33,11;0,21;0;0;23,6;0
6965;8;46;33;43,774032;-0,0439191666666667;1;-3526,55471135076;4867450,27717657;0,616136366150269;0,0362163986059916;577,935911448952;30,0958272415791;0,1607;33,11;0,21;0;0;23,6;0
6975;8;46;34;43,7740151666667;-0,0437875;1;-3515,9823408141;4867448,4053953;0,620799274903114;0,0381096989473409;582,309719859121;31,6691598252403;0,1607;33,11;0,21;0;0;23,6;0
6985;8;46;35;43,773979;-0,0436721666666667;1;-3506,72147953389;4867444,38384545;0,62488374687396;0,04217748284866;586,140954567775;35,0494882472365;0,1608;33,12;0,21;0;0;23,6;0
6995;8;46;36;43,773927;-0,04357;1;-3498,51785530734;4867438,60170927;0,628501927969523;0,0480260938031266;589,534808435412;39,9096839503982;0,1608;33,12;0,21;0;0;23,6;0
7005;8;46;37;43,7738621666667;-0,0434906666666667;1;-3492,14766749032;4867431,39257152;0,631311478053515;0,0553181119499032;592,170166414197;45,9693510303696;0,1609;33,12;0,21;0;0;23,6;0
7015;8;46;38;43,7737898333333;-0,0434335;1;-3487,55738509276;4867423,34947183;0,63333600679051;0,0634536797515994;594,069174369498;52,7300078735791;0,161;33,12;0,21;0;0;23,6;0
7025;8;46;39;43,7737145;-0,0434055;1;-3485,30908351028;4867414,97278736;0,634327612702507;0,0719266674169591;594,999300714952;59,771060623493;0,161;33,11;0,21;0;0;23,6;0
7035;8;46;40;43,7736443333333;-0,0434138333333333;1;-3485,97822088602;4867407,17061;0,634032491895365;0,079818543096416;594,722477397853;66,3292093131217;0,1611;33,12;0,21;0;0;23,6;0
7045;8;46;41;43,7735426666667;-0,0434633333333333;1;-3489,9528968979;4867395,86579246;0,632279474300941;0,0912533273353903;593,078146894283;75,8315150157093;0,1611;33,12;0,21;0;0;23,6;0
7055;8;46;42;43,773433;-0,0435455;1;-3496,55059142268;4867383,67141551;0,62936958314252;0,103587897875269;590,348668987684;86,0815431343486;0,1612;33,12;0,21;0;0;23,6;0
7065;8;46;43;43,7733688333333;-0,0436276666666667;1;-3503,14828594745;4867376,53640771;0,626459691984099;0,110804933828341;587,619191081085;92,0789000113514;0,1612;33,12;0,21;0;0;23,6;0
7075;8;46;44;43,7733295;-0,0437323333333333;1;-3511,55265138672;4867372,1627406;0,622752974646394;0,115228883141043;584,142290218318;95,755201890207;0,1613;33,12;0,21;0;0;23,6;0
7085;8;46;45;43,7733091666667;-0,043838;1;-3520,03731331107;4867369,90177709;0,619010842811832;0,117515839989215;580,632170557499;97,6556630310376;0,1613;33,12;0,21;0;0;23,6;0
7095;8;46;46;43,7733063333333;-0,0439388333333333;1;-3528,1338755575;4867369,5867248;0,615439881045413;0,117834514304217;577,282608420597;97,9204813868041;0,1614;33,12;0,21;0;0;23,6;0
7105;8;46;47;43,7733063333333;-0,0440336666666667;1;-3535,74865889339;4867369,5867248;0,612081406260136;0,117834514304217;574,132359072007;97,9204813868041;0,1614;33,13;0,21;0;0;23,6;0
7115;8;46;48;43,7733096666667;-0,0441318333333333;1;-3543,63109717959;4867369,95737455;0,608604883152002;0,117459603344172;570,871380396578;97,6089303790069;0,1615;33,13;0,21;0;0;23,6;0
7125;8;46;49;43,7733121666667;-0,0442248333333333;1;-3551,09867029282;4867370,23536187;0,605311334944296;0,117178420125551;567,78203217775;97,3752671243332;0,1616;33,12;0,21;0;0;23,6;0
7135;8;46;50;43,7733115;-0,0443141666666667;1;-3558,27182296073;4867370,16123192;0,602147639891733;0,117253402317372;564,814486218445;97,4375773257361;0,1616;33,12;0,21;0;0;23,6;0
7145;8;46;51;43,7733108333333;-0,0443943333333333;1;-3564,70892451533;4867370,08710197;0,599308577727026;0,117328384508251;562,15144590795;97,4998875263562;0,1617;33,13;0,21;0;0;23,6;0
7155;8;46;52;43,7733096666667;-0,0444693333333333;1;-3570,73116089697;4867369,95737455;0,596652490462747;0,117459603344172;559,660036054056;97,6089303790069;0,1619;33,07;1,52;0;0;23,6;0
7165;8;46;53;43,7733045;-0,0445468333333333;1;-3576,95413849133;4867369,38286743;0,593907866956325;0,118040715330075;557,085579205033;98,0918344392921;0,1637;32,4;18,92;0;0;23,8;0
7175;8;46;54;43,7732951666667;-0,044627;1;-3583,39124004592;4867368,34504812;0,591068804791618;0,11909046601462;554,422538894538;98,9641772581495;0,1691;32,38;18,88;0;0;24;0
7185;8;46;55;43,7732795;-0,0447076666666667;1;-3589,86848984307;4867366,60299427;0,588212035378483;0,12085254752099;551,742889185017;100,428466989943;0,1744;32,38;18,88;0;0;24;0
7195;8;46;56;43,7732575;-0,0447808333333333;1;-3595,74351600204;4867364,15670588;0,585620874691775;0,1233269598473;549,312380460885;102,484703633106;0,18;32,25;19,84;0;0;23,7;0
7205;8;46;57;43,7732195;-0,0448393333333333;1;-3600,44086037972;4867359,93129867;0,583549126625637;0,127600944775419;547,369080774848;106,036385108373;0,1823;32,83;6,29;0;0;23,8;0
7215;8;46;58;43,7731808333333;-0,0448801666666667;1;-3603,71963352084;4867355,6317615;0,582103034670641;0,131949911896301;546,012646521061;109,650376785826;0,1829;33,07;0,21;0;0;23,7;0
7225;8;46;59;43,773129;-0,0448993333333333;1;-3605,25864948503;4867349,86815781;0,581424256814214;0,13777977730399;545,375952891733;114,494994939616;0,1829;33,08;0,21;0;0;23,7;0
7235;8;47;0;43,7730843333333;-0,0449048333333333;1;-3605,70028015302;4867344,90145108;0,581229477081501;0,14280358414843;545,193249502448;118,669778427346;0,183;33,08;0,21;0;0;23,7;0
7245;8;47;1;43,7730288333333;-0,0448991666666667;1;-3605,24526673752;4867338,73013265;0,581430159230357;0,149045851610661;545,381489358075;123,85710268846;0,183;33,08;0,21;0;0;23,7;0
7255;8;47;2;43,7729751666667;-0,0448855;1;-3604,14788144131;4867332,76267159;0,58191415735407;0,15508191804515;545,835479598118;128,87307389552;0,1831;33,08;0,21;0;0;23,7;0
7265;8;47;3;43,7729248333333;-0,0448588333333333;1;-3602,00664183895;4867327,16586028;0,582858543936925;0,160743073519595;546,721314212836;133,577494094783;0,1831;33,08;0,21;0;0;23,7;0
7275;8;47;4;43,7728873333333;-0,0448211666666667;1;-3598,98214090061;4867322,99605053;0,584192489985207;0,164960821804555;547,972555606124;137,082442919585;0,1832;33,09;0,21;0;0;23,7;0
7285;8;47;5;43,7728711666667;-0,0447718333333333;1;-3595,02084763625;4867321,19839922;0,585939605163489;0,166779139955026;549,611349643352;138,593465302626;0,1833;33,08;0,21;0;0;23,7;0
7295;8;47;6;43,772854;-0,0447201666666667;1;-3590,87219590667;4867319,28955298;0,587769354167769;0,168709931391814;551,327654209368;140,197952986597;0,1833;33,09;0,21;0;0;23,7;0
7305;8;47;7;43,7728428333333;-0,0446571666666667;1;-3585,81351734609;4867318,0478763;0,590000467469764;0,16996588310316;553,420438486639;141,241648858726;0,1834;33,09;0,21;0;0;23,7;0
7315;8;47;8;43,7728368333333;-0,0445863333333333;1;-3580,12584965232;4867317,38070674;0,592508994330472;0,170640722828603;555,773436681982;141,802440670569;0,1836;33;2,38;0;0;23,7;0
7325;8;47;9;43,7728321666667;-0,0444995;1;-3573,15343819714;4867316,86179708;0,595584153140892;0,171165598170404;558,657935646157;142,238612079606;0,1842;32,37;17,92;0;0;23,9;0
7335;8;47;10;43,772823;-0,0444173333333333;1;-3566,55574367236;4867315,84251025;0,598494044299314;0,172196603306288;561,387413552756;143,095377347526;0,1892;32,37;17,92;0;0;23,9;0
7345;8;47;11;43,7728168333333;-0,0443313333333333;1;-3559,65024595475;4867315,15680821;0,60153969102902;0,172890188580393;564,244230185221;143,671746710307;0,1944;32,27;18,47;0;0;24;0
7355;8;47;12;43,7728183333333;-0,0442431666666667;1;-3552,57077251944;4867315,3236006;0,604662069168584;0,172721478649032;567,173020880132;143,531548757346;0,2;32,19;20,08;0;0;24,1;0
7365;8;47;13;43,7728193333333;-0,0441456666666667;1;-3544,74186522331;4867315,43479552;0,608114982612146;0,172609005361772;570,411853690193;143,438083455633;0,2058;32,17;20,87;0;0;24,1;0
7375;8;47;14;43,772826;-0,0440428333333333;1;-3536,48471000671;4867316,17609503;0,611756773372279;0,171859183443567;573,827853423198;142,814981441604;0,2115;32,15;19,14;0;0;24,2;0
7385;8;47;15;43,7728286666667;-0,0439356666666667;1;-3527,87960335472;4867316,47261484;0,615552026952127;0,171559254677227;577,387801281095;142,565740636775;0,2163;32,39;12,17;0;0;24,1;0
7395;8;47;16;43,772832;-0,0438281666666667;1;-3519,2477312077;4867316,84326459;0,61935908536426;0,171184343718124;580,958822071676;142,254189629761;0,2196;32,58;7,31;0;0;24;0
7405;8;47;17;43,7728301666667;-0,0437185;1;-3510,44188334299;4867316,63940723;0,62324287518625;0,171390544745866;584,601816924703;142,425542683815;0,2213;32,58;7,31;0;0;24;0
7415;8;47;18;43,772828;-0,0436098333333333;1;-3501,71633196337;4867316,39848489;0,627091250511383;0,171634236869047;588,211592979677;142,628050838178;0,2217;32,96;0,21;0;0;23,8;0
7425;8;47;19;43,772822;-0,0434983333333333;1;-3492,763273876;4867315,73131533;0,631039966910944;0,17230907659449;591,915488962466;143,188842650021;0,2217;32,95;0,21;0;0;23,7;0
7435;8;47;20;43,7728136666667;-0,0433851666666667;1;-3483,67638831348;4867314,80469094;0,635047707471934;0,173246353991776;595,674749608674;143,967720167166;0,2218;32,97;0,22;0;0;23,8;0
7445;8;47;21;43,7728016666667;-0,0432573333333333;1;-3473,41182096966;4867313,47035182;0,639574860653494;0,174596033442662;599,921219292977;145,089303790852;0,2219;32,99;0,21;0;0;23,8;0
7455;8;47;22;43,772788;-0,0431348333333333;1;-3463,57550154632;4867311,95068782;0,643913136518483;0,176133168372628;603,990522054337;146,366662917654;0,2219;33,01;0,21;0;0;23,8;0
7465;8;47;23;43,772769;-0,043014;1;-3453,87300959812;4867309,83798421;0,648192388222043;0,178270160838101;608,004460152277;148,142503656462;0,222;33,05;0,21;0;0;23,8;0
